877596,877597,1,1131674844,2005.11.10,cn994,Nov,10,18:07:24,cn994/cn994,Server Administrator: Instrumentation Service EventID: 1404 Memory device status is critical Memory device location: DIMM1_B Possible memory module event cause:Single bit error logging disabled,61037249,Server Administrator: Instrumentation Service EventID: <*> Memory device status is critical Memory device location: <*> Possible memory module event cause:Single bit error logging disabled,ECC
1191046,1191047,1,1131688392,2005.11.10,bn257,Nov,10,21:53:12,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191047,1191048,1,1131688392,2005.11.10,bn257,Nov,10,21:53:12,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191048,1191049,1,1131688392,2005.11.10,bn257,Nov,10,21:53:12,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191057,1191058,1,1131688393,2005.11.10,bn257,Nov,10,21:53:13,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191058,1191059,1,1131688393,2005.11.10,bn257,Nov,10,21:53:13,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191079,1191080,1,1131688407,2005.11.10,bn257,Nov,10,21:53:27,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191080,1191081,1,1131688407,2005.11.10,bn257,Nov,10,21:53:27,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191088,1191089,1,1131688408,2005.11.10,bn257,Nov,10,21:53:28,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191089,1191090,1,1131688408,2005.11.10,bn257,Nov,10,21:53:28,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191099,1191100,1,1131688409,2005.11.10,bn257,Nov,10,21:53:29,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191100,1191101,1,1131688409,2005.11.10,bn257,Nov,10,21:53:29,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191124,1191125,1,1131688423,2005.11.10,bn257,Nov,10,21:53:43,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191131,1191132,1,1131688424,2005.11.10,bn257,Nov,10,21:53:44,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191132,1191133,1,1131688424,2005.11.10,bn257,Nov,10,21:53:44,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191143,1191144,1,1131688425,2005.11.10,bn257,Nov,10,21:53:45,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191144,1191145,1,1131688425,2005.11.10,bn257,Nov,10,21:53:45,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191145,1191146,1,1131688425,2005.11.10,bn257,Nov,10,21:53:45,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191169,1191170,1,1131688439,2005.11.10,bn257,Nov,10,21:53:59,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191175,1191176,1,1131688440,2005.11.10,bn257,Nov,10,21:54:00,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191176,1191177,1,1131688440,2005.11.10,bn257,Nov,10,21:54:00,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191188,1191189,1,1131688441,2005.11.10,bn257,Nov,10,21:54:01,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191189,1191190,1,1131688441,2005.11.10,bn257,Nov,10,21:54:01,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191190,1191191,1,1131688441,2005.11.10,bn257,Nov,10,21:54:01,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191217,1191218,1,1131688455,2005.11.10,bn257,Nov,10,21:54:15,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191222,1191223,1,1131688456,2005.11.10,bn257,Nov,10,21:54:16,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191223,1191224,1,1131688456,2005.11.10,bn257,Nov,10,21:54:16,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191235,1191236,1,1131688457,2005.11.10,bn257,Nov,10,21:54:17,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191236,1191237,1,1131688457,2005.11.10,bn257,Nov,10,21:54:17,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191237,1191238,1,1131688457,2005.11.10,bn257,Nov,10,21:54:17,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191258,1191259,1,1131688471,2005.11.10,bn257,Nov,10,21:54:31,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191263,1191264,1,1131688472,2005.11.10,bn257,Nov,10,21:54:32,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191264,1191265,1,1131688472,2005.11.10,bn257,Nov,10,21:54:32,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191279,1191280,1,1131688473,2005.11.10,bn257,Nov,10,21:54:33,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191280,1191281,1,1131688473,2005.11.10,bn257,Nov,10,21:54:33,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191281,1191282,1,1131688473,2005.11.10,bn257,Nov,10,21:54:33,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191308,1191309,1,1131688488,2005.11.10,bn257,Nov,10,21:54:48,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191309,1191310,1,1131688488,2005.11.10,bn257,Nov,10,21:54:48,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191310,1191311,1,1131688488,2005.11.10,bn257,Nov,10,21:54:48,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191321,1191322,1,1131688489,2005.11.10,bn257,Nov,10,21:54:49,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191322,1191323,1,1131688489,2005.11.10,bn257,Nov,10,21:54:49,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191323,1191324,1,1131688489,2005.11.10,bn257,Nov,10,21:54:49,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191349,1191350,1,1131688503,2005.11.10,bn257,Nov,10,21:55:03,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191355,1191356,1,1131688504,2005.11.10,bn257,Nov,10,21:55:04,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191356,1191357,1,1131688504,2005.11.10,bn257,Nov,10,21:55:04,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191372,1191373,1,1131688505,2005.11.10,bn257,Nov,10,21:55:05,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191373,1191374,1,1131688505,2005.11.10,bn257,Nov,10,21:55:05,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191374,1191375,1,1131688505,2005.11.10,bn257,Nov,10,21:55:05,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191390,1191391,1,1131688519,2005.11.10,bn257,Nov,10,21:55:19,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191400,1191401,1,1131688520,2005.11.10,bn257,Nov,10,21:55:20,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191401,1191402,1,1131688520,2005.11.10,bn257,Nov,10,21:55:20,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191402,1191403,1,1131688520,2005.11.10,bn257,Nov,10,21:55:20,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191412,1191413,1,1131688521,2005.11.10,bn257,Nov,10,21:55:21,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1191413,1191414,1,1131688521,2005.11.10,bn257,Nov,10,21:55:21,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
